               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  59,            0.038822,          0.00096186,           0.0015315,             0.60256,             0.65471,             0.66333,             0.49229,             0.18061,           0.0025568,           0.0031217,           0.0002316,           0.0002316,           0.0002316
                  60,             0.04018,          0.00094938,           0.0017804,             0.60567,             0.65165,             0.66333,             0.49229,             0.18056,           0.0025438,           0.0031626,           0.0002218,           0.0002218,           0.0002218
                  61,            0.039977,          0.00099923,           0.0017005,             0.60588,             0.65153,             0.66333,             0.49229,             0.18051,           0.0025229,           0.0031986,            0.000212,            0.000212,            0.000212
                  62,            0.039029,          0.00096259,           0.0015318,             0.60758,             0.65115,             0.66333,             0.50154,              0.1804,           0.0024901,           0.0033139,           0.0002022,           0.0002022,           0.0002022
                  63,            0.039622,           0.0009648,           0.0018089,             0.60818,              0.6495,             0.66333,             0.50154,             0.18021,           0.0024989,           0.0033088,           0.0001924,           0.0001924,           0.0001924
                  64,            0.039437,          0.00098004,           0.0015468,             0.60507,             0.65102,             0.66333,             0.50154,             0.18003,           0.0024924,           0.0033079,           0.0001826,           0.0001826,           0.0001826
                  65,            0.039178,          0.00094659,           0.0014698,             0.60401,             0.65292,             0.66333,             0.50154,             0.17994,           0.0024741,           0.0033368,           0.0001728,           0.0001728,           0.0001728
                  66,             0.03918,          0.00099108,           0.0018385,             0.60138,             0.65395,             0.66333,             0.50154,             0.17993,           0.0024768,           0.0033451,            0.000163,            0.000163,            0.000163
                  67,            0.039457,          0.00097456,           0.0014148,             0.60306,              0.6537,             0.66333,             0.50154,             0.17986,           0.0024752,           0.0033577,           0.0001532,           0.0001532,           0.0001532
                  68,            0.038576,             0.00095,           0.0016635,              0.6008,             0.65605,             0.66333,             0.50154,             0.17977,            0.002478,           0.0033531,           0.0001434,           0.0001434,           0.0001434
                  69,            0.038906,           0.0009572,           0.0016914,             0.59896,              0.6567,             0.66333,             0.50154,             0.17971,           0.0024732,           0.0033723,           0.0001336,           0.0001336,           0.0001336
                  70,            0.039246,          0.00096711,           0.0017185,             0.59807,              0.6568,             0.66333,             0.50154,             0.17965,           0.0024783,           0.0033794,           0.0001238,           0.0001238,           0.0001238
                  71,            0.038836,          0.00094574,           0.0014651,             0.59728,             0.65693,             0.66333,             0.50154,             0.17965,           0.0024838,            0.003402,            0.000114,            0.000114,            0.000114
